crop,year,state,fertilizer,pesticide,yield,avg_temp_c,total_rainfall_mm,avg_humidity_percent,n,p,k,ph,ndvi,evi,gdd,rainfall_var
19,2012,4,227557.2,467.79,0.300833333,26.0,1537.64,59.4,70,35,20,6.5,0.5577125197050454,0.3295526261823467,16.0,233.26428245417802
20,2012,4,940238.0,1932.85,0.7128,26.0,1537.64,59.4,70,35,20,6.5,0.39696991309500584,0.47245124786253634,16.0,233.26428245417802
21,2012,4,28501.2,58.59,0.0,26.0,1537.64,59.4,70,35,20,6.5,0.5818641238108712,0.151874523689272,16.0,233.26428245417802
22,2012,4,50041321.2,102870.09,0.466818182,26.0,1537.64,59.4,70,35,20,6.5,0.5415692469847324,0.18460381174952817,16.0,233.26428245417802
23,2012,4,4863300.0,9997.5,0.442083333,26.0,1537.64,59.4,70,35,20,6.5,0.666034294076179,0.7388605954217422,16.0,233.26428245417802
24,2012,4,17619321.2,36220.09,1.844814815,26.0,1537.64,59.4,70,35,20,6.5,0.8678045272860893,0.699968757805443,16.0,233.26428245417802
25,2012,4,2392291.2,4917.84,0.329565217,26.0,1537.64,59.4,70,35,20,6.5,0.7503112167917081,0.2775209399166597,16.0,233.26428245417802
26,2012,4,184277.6,378.82,2.078421053,26.0,1537.64,59.4,70,35,20,6.5,0.39215977518131706,0.2489001516381846,16.0,233.26428245417802
27,2012,4,1287832.0,2647.4,0.287037037,26.0,1537.64,59.4,70,35,20,6.5,0.5502736755638786,0.5849250502346185,16.0,233.26428245417802
27,2012,4,1047456.8,2153.26,0.264761905,26.0,1537.64,59.4,70,35,20,6.5,0.5302522093361504,0.13786404463688587,16.0,233.26428245417802
29,2012,4,9980547.2,20517.04,0.184210526,26.0,1537.64,59.4,70,35,20,6.5,0.8160255923776407,0.338851903150475,16.0,233.26428245417802
31,2012,4,818542.4,1682.68,3.120416667,26.0,1537.64,59.4,70,35,20,6.5,0.732353779614543,0.6733868803826673,16.0,233.26428245417802
32,2012,4,372023.6,764.77,0.1988,26.0,1537.64,59.4,70,35,20,6.5,0.6487935940609311,0.33574061669636046,16.0,233.26428245417802
34,2012,4,1909128.0,3924.6,0.26,26.0,1537.64,59.4,70,35,20,6.5,0.798335468091617,0.11189421075567493,16.0,233.26428245417802
36,2012,4,2060832.8,4236.46,0.3496,26.0,1537.64,59.4,70,35,20,6.5,0.38357372005834955,0.10793422749148171,16.0,233.26428245417802
37,2012,4,243542.0,500.65,6.890909091,26.0,1537.64,59.4,70,35,20,6.5,0.21768488352375526,0.6766092737608379,16.0,233.26428245417802
37,2012,4,1590789.2,3270.19,7.416521739,26.0,1537.64,59.4,70,35,20,6.5,0.3760417563531473,0.11349846719533403,16.0,233.26428245417802
38,2012,4,1252394.0,2574.55,0.270625,26.0,1537.64,59.4,70,35,20,6.5,0.8430805130097507,0.38870497479650346,16.0,233.26428245417802
39,2012,4,7094084.4,14583.33,0.495555556,26.0,1537.64,59.4,70,35,20,6.5,0.5396142577479478,0.3253128571147614,16.0,233.26428245417802
40,2012,4,600511537.6,1234473.32,1.91962963,26.0,1537.64,59.4,70,35,20,6.5,0.2571593110431534,0.5932085150387744,16.0,233.26428245417802
41,2012,4,102694.8,211.11,0.284615385,26.0,1537.64,59.4,70,35,20,6.5,0.8144967017524791,0.20542337496377888,16.0,233.26428245417802
42,2012,4,186841.2,384.09,0.314782609,26.0,1537.64,59.4,70,35,20,6.5,0.5905414428600689,0.5011180856895325,16.0,233.26428245417802
43,2012,4,2965180.4,6095.53,0.29,26.0,1537.64,59.4,70,35,20,6.5,0.8952059062985911,0.7738584111523881,16.0,233.26428245417802
44,2012,4,20717205.6,42588.42,0.257777778,26.0,1537.64,59.4,70,35,20,6.5,0.5218029523554737,0.7419385827707615,16.0,233.26428245417802
45,2012,4,15299715.6,31451.67,1.294761905,26.0,1537.64,59.4,70,35,20,6.5,0.5854249991707646,0.36325071375067686,16.0,233.26428245417802
46,2012,4,1391431.6,2860.37,3.100434783,26.0,1537.64,59.4,70,35,20,6.5,0.5558226664289538,0.4939808765204312,16.0,233.26428245417802
47,2012,4,479845.6,986.42,0.452105263,26.0,1537.64,59.4,70,35,20,6.5,0.6395120418779066,0.14619623073354057,16.0,233.26428245417802
48,2012,4,401278.8,824.91,5.426296296,26.0,1537.64,59.4,70,35,20,6.5,0.7946747161833629,0.16803528882192037,16.0,233.26428245417802
50,2012,4,2714.4,5.58,1.2075,26.0,1537.64,59.4,70,35,20,6.5,0.4814835232025958,0.6041897177517568,16.0,233.26428245417802
51,2012,4,157736.8,324.26,1.022173913,26.0,1537.64,59.4,70,35,20,6.5,0.7575586914840939,0.7082119121225726,16.0,233.26428245417802
52,2012,4,14367771.6,29535.87,0.34,26.0,1537.64,59.4,70,35,20,6.5,0.5786325365882368,0.785177981669169,16.0,233.26428245417802
52,2012,4,510458.0,1049.35,0.285,26.0,1537.64,59.4,70,35,20,6.5,0.2637973553007734,0.7495819914193018,16.0,233.26428245417802
53,2012,4,15416284.0,31691.3,1.6104,26.0,1537.64,59.4,70,35,20,6.5,0.3764963712293446,0.39434918829842436,16.0,233.26428245417802
1,2012,7,34397480.0,70711.0,1.095217391,27.41,545.72,45.45,75,38,28,7.8,0.7855409024941757,0.3504501472815086,17.41,219.2580126647951
2,2012,7,50427520.0,103664.0,1.018947368,27.41,545.72,45.45,75,38,28,7.8,0.3339422001148228,0.6002879314013646,17.41,219.2580126647951
2,2012,7,39962000.0,82150.0,2.707619048,27.41,545.72,45.45,75,38,28,7.8,0.7517411965470189,0.32000259069909676,17.41,219.2580126647951
3,2012,7,4237480.0,8711.0,62.463,27.41,545.72,45.45,75,38,28,7.8,0.3301547783054716,0.4577716921351286,17.41,219.2580126647951
8,2012,7,113205560.0,232717.0,1.958695652,27.41,545.72,45.45,75,38,28,7.8,0.46491245228322203,0.7446847051313666,17.41,219.2580126647951
11,2012,7,370545760.0,761732.0,2.389130435,27.41,545.72,45.45,75,38,28,7.8,0.4831292803873101,0.39243568467670176,17.41,219.2580126647951
13,2012,7,980200.0,2015.0,0.993571429,27.41,545.72,45.45,75,38,28,7.8,0.5248794214965657,0.5181857639154556,17.41,219.2580126647951
14,2012,7,1085760.0,2232.0,3.817058824,27.41,545.72,45.45,75,38,28,7.8,0.36026228894795026,0.3507280944677803,17.41,219.2580126647951
16,2012,7,20523880.0,42191.0,1.0232,27.41,545.72,45.45,75,38,28,7.8,0.3990397754239947,0.26664202642672047,17.41,219.2580126647951
17,2012,7,183885520.0,378014.0,2.919130435,27.41,545.72,45.45,75,38,28,7.8,0.41105213875905877,0.3985887498664362,17.41,219.2580126647951
17,2012,7,9922640.0,20398.0,2.054545455,27.41,545.72,45.45,75,38,28,7.8,0.27719493372696374,0.12456646910433233,17.41,219.2580126647951
18,2012,7,31230680.0,64201.0,2.929411765,27.41,545.72,45.45,75,38,28,7.8,0.8778356522969295,0.6612488363482719,17.41,219.2580126647951
20,2012,7,7464600.0,15345.0,1.369285714,27.41,545.72,45.45,75,38,28,7.8,0.3545155612017161,0.7549059419097116,17.41,219.2580126647951
20,2012,7,4539080.0,9331.0,1.083333333,27.41,545.72,45.45,75,38,28,7.8,0.8579829291064867,0.3590130855041883,17.41,219.2580126647951
24,2012,7,56278560.0,115692.0,1.673888889,27.41,545.72,45.45,75,38,28,7.8,0.40925036444589624,0.10712620475247779,17.41,219.2580126647951
24,2012,7,12154480.0,24986.0,1.858,27.41,545.72,45.45,75,38,28,7.8,0.5595947093214705,0.6719916419127789,17.41,219.2580126647951
24,2012,7,603200.0,1240.0,1.715,27.41,545.72,45.45,75,38,28,7.8,0.6131721092154199,0.3907511592848222,17.41,219.2580126647951
27,2012,7,13813280.0,28396.0,0.432608696,27.41,545.72,45.45,75,38,28,7.8,0.7939841496575801,0.6716111736148798,17.41,219.2580126647951
27,2012,7,3558880.0,7316.0,0.691818182,27.41,545.72,45.45,75,38,28,7.8,0.21687628202904044,0.7654223293886439,17.41,219.2580126647951
28,2012,7,2126280.0,4371.0,0.621333333,27.41,545.72,45.45,75,38,28,7.8,0.3062413593181882,0.7003151288075499,17.41,219.2580126647951
31,2012,7,2186600.0,4495.0,23.321,27.41,545.72,45.45,75,38,28,7.8,0.8367977686918591,0.29034030316167836,17.41,219.2580126647951
31,2012,7,331760.0,682.0,22.094,27.41,545.72,45.45,75,38,28,7.8,0.27136543156783033,0.5435725908430811,17.41,219.2580126647951
32,2012,7,2910440.0,5983.0,0.72,27.41,545.72,45.45,75,38,28,7.8,0.40122413960814235,0.6590298157427705,17.41,219.2580126647951
33,2012,7,1900080.0,3906.0,0.606153846,27.41,545.72,45.45,75,38,28,7.8,0.3871762268116278,0.5061705202759949,17.41,219.2580126647951
33,2012,7,5081960.0,10447.0,1.950555556,27.41,545.72,45.45,75,38,28,7.8,0.727393393646889,0.5444013131534933,17.41,219.2580126647951
34,2012,7,2729480.0,5611.0,0.394705882,27.41,545.72,45.45,75,38,28,7.8,0.38032744908378135,0.7912504631672127,17.41,219.2580126647951
37,2012,7,10782200.0,22165.0,22.71333333,27.41,545.72,45.45,75,38,28,7.8,0.4083423981790874,0.5091254410718473,17.41,219.2580126647951
38,2012,7,2608840.0,5363.0,0.976,27.41,545.72,45.45,75,38,28,7.8,0.6614333672244816,0.6784665731777245,17.41,219.2580126647951
39,2012,7,32090240.0,65968.0,1.65875,27.41,545.72,45.45,75,38,28,7.8,0.3693186917860021,0.760988801505241,17.41,219.2580126647951
40,2012,7,101337600.0,208320.0,1.98,27.41,545.72,45.45,75,38,28,7.8,0.46115998300156164,0.3626694444497467,17.41,219.2580126647951
40,2012,7,4388280.0,9021.0,2.943,27.41,545.72,45.45,75,38,28,7.8,0.6093121733405016,0.12491246537631075,17.41,219.2580126647951
43,2012,7,18955560.0,38967.0,1.284761905,27.41,545.72,45.45,75,38,28,7.8,0.8801170081496812,0.4133747122240824,17.41,219.2580126647951
43,2012,7,542880.0,1116.0,69.36666667,27.41,545.72,45.45,75,38,28,7.8,0.24908096589875445,0.5755554913516293,17.41,219.2580126647951
45,2012,7,7012200.0,14415.0,0.731428571,27.41,545.72,45.45,75,38,28,7.8,0.8661919216795337,0.6449312075020288,17.41,219.2580126647951
46,2012,7,26631280.0,54746.0,6.957272727,27.41,545.72,45.45,75,38,28,7.8,0.41674753061069214,0.2039256093982007,17.41,219.2580126647951
50,2012,7,6620120.0,13609.0,1.824,27.41,545.72,45.45,75,38,28,7.8,0.7152522672623072,0.5322091472683979,17.41,219.2580126647951
50,2012,7,12064000.0,24800.0,1.357777778,27.41,545.72,45.45,75,38,28,7.8,0.3732792222583966,0.58216532908799,17.41,219.2580126647951
52,2012,7,14235520.0,29264.0,0.579583333,27.41,545.72,45.45,75,38,28,7.8,0.5651015980698197,0.4586141208775,17.41,219.2580126647951
52,2012,7,60320.0,124.0,1.25,27.41,545.72,45.45,75,38,28,7.8,0.5321536325705251,0.18469808679942296,17.41,219.2580126647951
53,2012,7,154343800.0,317285.0,2.9216,27.41,545.72,45.45,75,38,28,7.8,0.35626486395587603,0.5410773472931513,17.41,219.2580126647951
1,2012,8,1892841.6,3891.12,0.992631579,24.1,851.78,44.99,130,48,35,7.9,0.7689579179840516,0.2316341795855491,14.100000000000001,242.13246965841822
2,2012,8,61938234.8,127326.61,1.788095238,24.1,851.78,44.99,130,48,35,7.9,0.21664038875082609,0.7482896164612496,14.100000000000001,242.13246965841822
4,2012,8,7192556.8,14785.76,2.26047619,24.1,851.78,44.99,130,48,35,7.9,0.49575261837417073,0.43948628300293435,14.100000000000001,242.13246965841822
8,2012,8,190309.6,391.22,0.464,24.1,851.78,44.99,130,48,35,7.9,0.33246865010827087,0.3295569204017228,14.100000000000001,242.13246965841822
10,2012,8,44335.2,91.14,1.002,24.1,851.78,44.99,130,48,35,7.9,0.7332087232980933,0.21191115195023547,14.100000000000001,242.13246965841822
11,2012,8,89370112.0,183718.4,2.352631579,24.1,851.78,44.99,130,48,35,7.9,0.7570283540975487,0.5580974607783471,14.100000000000001,242.13246965841822
13,2012,8,125465.6,257.92,10.43785714,24.1,851.78,44.99,130,48,35,7.9,0.519959232712679,0.2679741750182111,14.100000000000001,242.13246965841822
14,2012,8,99075.6,203.67,9.393333333,24.1,851.78,44.99,130,48,35,7.9,0.2449532890439844,0.7198357893737836,14.100000000000001,242.13246965841822
15,2012,8,10103.6,20.77,0.0,24.1,851.78,44.99,130,48,35,7.9,0.8274074604411681,0.44439649813612037,14.100000000000001,242.13246965841822
16,2012,8,7092576.4,14580.23,0.496842105,24.1,851.78,44.99,130,48,35,7.9,0.5364206641727906,0.29998021494652694,14.100000000000001,242.13246965841822
17,2012,8,392984.8,807.86,1.058,24.1,851.78,44.99,130,48,35,7.9,0.7185052188151597,0.673509228215927,14.100000000000001,242.13246965841822
18,2012,8,58482502.0,120222.65,0.646875,24.1,851.78,44.99,130,48,35,7.9,0.811484968722562,0.21480714108976323,14.100000000000001,242.13246965841822
19,2012,8,51724.4,106.33,0.26,24.1,851.78,44.99,130,48,35,7.9,0.31455778911763443,0.6595518878885315,14.100000000000001,242.13246965841822
20,2012,8,8323556.8,17110.76,0.368181818,24.1,851.78,44.99,130,48,35,7.9,0.4443649145731007,0.6405400382693653,14.100000000000001,242.13246965841822
24,2012,8,1489602.4,3062.18,1.236,24.1,851.78,44.99,130,48,35,7.9,0.463469544544242,0.3625845789748984,14.100000000000001,242.13246965841822
25,2012,8,395096.0,812.2,0.944166667,24.1,851.78,44.99,130,48,35,7.9,0.5390779007652988,0.36272317392828757,14.100000000000001,242.13246965841822
27,2012,8,1299292.8,2670.96,0.441875,24.1,851.78,44.99,130,48,35,7.9,0.6659005157971556,0.3823223556479013,14.100000000000001,242.13246965841822
28,2012,8,89122.8,183.21,0.436,24.1,851.78,44.99,130,48,35,7.9,0.7542415315334077,0.6263370014524455,14.100000000000001,242.13246965841822
31,2012,8,351364.0,722.3,25.96909091,24.1,851.78,44.99,130,48,35,7.9,0.2848122206602208,0.43424227737295273,14.100000000000001,242.13246965841822
36,2012,8,167991.2,345.34,1.235,24.1,851.78,44.99,130,48,35,7.9,0.3295803440051539,0.4818561062467617,14.100000000000001,242.13246965841822
37,2012,8,1927224.0,3961.8,22.85384615,24.1,851.78,44.99,130,48,35,7.9,0.34010342529734505,0.23346537900511558,14.100000000000001,242.13246965841822
39,2012,8,84190132.0,173069.9,1.751904762,24.1,851.78,44.99,130,48,35,7.9,0.826249797559941,0.38105014046421826,14.100000000000001,242.13246965841822
40,2012,8,181903254.0,373939.05,3.041,24.1,851.78,44.99,130,48,35,7.9,0.5001841660404541,0.10391466342206021,14.100000000000001,242.13246965841822
42,2012,8,11762.4,24.18,0.3525,24.1,851.78,44.99,130,48,35,7.9,0.7434114169985222,0.6192791482223817,14.100000000000001,242.13246965841822
43,2012,8,220017.2,452.29,0.364210526,24.1,851.78,44.99,130,48,35,7.9,0.7698967289841232,0.5420576013409104,14.100000000000001,242.13246965841822
46,2012,8,15228688.8,31305.66,61.4215,24.1,851.78,44.99,130,48,35,7.9,0.5582675279763591,0.1563655174400149,14.100000000000001,242.13246965841822
47,2012,8,586762.8,1206.21,2.086666667,24.1,851.78,44.99,130,48,35,7.9,0.6585543806082736,0.1451094627737632,14.100000000000001,242.13246965841822
48,2012,8,26993.2,55.49,16.78333333,24.1,851.78,44.99,130,48,35,7.9,0.6139113728612986,0.7422800985207545,14.100000000000001,242.13246965841822
50,2012,8,1658.8,3.41,0.0,24.1,851.78,44.99,130,48,35,7.9,0.5248279276467103,0.22282721631955227,14.100000000000001,242.13246965841822
51,2012,8,43279.6,88.97,0.86625,24.1,851.78,44.99,130,48,35,7.9,0.5253421513969957,0.14150460518947994,14.100000000000001,242.13246965841822
52,2012,8,325124.8,668.36,0.3225,24.1,851.78,44.99,130,48,35,7.9,0.8543299926675036,0.25896923995110444,14.100000000000001,242.13246965841822
53,2012,8,376533274.0,774040.55,4.409047619,24.1,851.78,44.99,130,48,35,7.9,0.6008050596795622,0.40993355577767476,14.100000000000001,242.13246965841822
54,2012,8,7992.4,16.43,0.0,24.1,851.78,44.99,130,48,35,7.9,0.6423546761764996,0.5176520465328206,14.100000000000001,242.13246965841822
1,2012,9,3166.8,6.51,0.31,21.07,878.81,48.09,60,20,40,6.0,0.2816881068726112,0.6745452712971602,11.07,249.6689715814973
2,2012,9,367198.0,754.85,0.50375,21.07,878.81,48.09,60,20,40,6.0,0.2686437142263319,0.7223762485890443,11.07,249.6689715814973
4,2012,9,3136941.6,6448.62,1.756363636,21.07,878.81,48.09,60,20,40,6.0,0.36788224833293753,0.14859256111406552,11.07,249.6689715814973
10,2012,9,21715.2,44.64,0.318,21.07,878.81,48.09,60,20,40,6.0,0.22279633202301208,0.21982979200621816,11.07,249.6689715814973
11,2012,9,301.6,0.62,0.25,21.07,878.81,48.09,60,20,40,6.0,0.5306069715439232,0.21034272918039748,11.07,249.6689715814973
13,2012,9,95004.0,195.3,0.322,21.07,878.81,48.09,60,20,40,6.0,0.7363065070542893,0.19528380362394587,11.07,249.6689715814973
14,2012,9,648138.4,1332.38,1.256666667,21.07,878.81,48.09,60,20,40,6.0,0.5393596828797504,0.6226875121785984,11.07,249.6689715814973
15,2012,9,362824.8,745.86,7.345555556,21.07,878.81,48.09,60,20,40,6.0,0.8354264588100562,0.3810136133142047,11.07,249.6689715814973
16,2012,9,67860.0,139.5,0.95,21.07,878.81,48.09,60,20,40,6.0,0.67508098692115,0.2582757519072593,11.07,249.6689715814973
17,2012,9,3317.6,6.82,0.8875,21.07,878.81,48.09,60,20,40,6.0,0.5745776401413121,0.3639329644570034,11.07,249.6689715814973
19,2012,9,288028.0,592.1,0.622,21.07,878.81,48.09,60,20,40,6.0,0.5041600719788899,0.12046618483676032,11.07,249.6689715814973
23,2012,9,140545.6,288.92,0.365,21.07,878.81,48.09,60,20,40,6.0,0.8961169647343543,0.40808199110328713,11.07,249.6689715814973
24,2012,9,41616728.4,85551.63,2.4975,21.07,878.81,48.09,60,20,40,6.0,0.2106619209927117,0.701189877640595,11.07,249.6689715814973
25,2012,9,91686.4,188.48,0.845555556,21.07,878.81,48.09,60,20,40,6.0,0.2285861023744924,0.5008504943815894,11.07,249.6689715814973
27,2012,9,42525.6,87.42,0.405714286,21.07,878.81,48.09,60,20,40,6.0,0.5133257653361714,0.787442334785714,11.07,249.6689715814973
28,2012,9,2111.2,4.34,0.193333333,21.07,878.81,48.09,60,20,40,6.0,0.30900909104399465,0.28955086185095347,11.07,249.6689715814973
31,2012,9,112798.4,231.88,9.482,21.07,878.81,48.09,60,20,40,6.0,0.4935864724703875,0.3229506621247705,11.07,249.6689715814973
34,2012,9,743444.0,1528.3,0.941666667,21.07,878.81,48.09,60,20,40,6.0,0.2856664986550874,0.26630148826846717,11.07,249.6689715814973
36,2012,9,208254.8,428.11,1.318333333,21.07,878.81,48.09,60,20,40,6.0,0.5384422524247433,0.42741053967896925,11.07,249.6689715814973
36,2012,9,373531.6,767.87,1.574545455,21.07,878.81,48.09,60,20,40,6.0,0.275911667033808,0.42803654959845927,11.07,249.6689715814973
37,2012,9,965723.2,1985.24,10.782,21.07,878.81,48.09,60,20,40,6.0,0.6993460280425583,0.4649144980722594,11.07,249.6689715814973
37,2012,9,514982.0,1058.65,4.953,21.07,878.81,48.09,60,20,40,6.0,0.5424941629696092,0.45373857782808313,11.07,249.6689715814973
38,2012,9,352570.4,724.78,0.847142857,21.07,878.81,48.09,60,20,40,6.0,0.33421785116892816,0.27224374131109585,11.07,249.6689715814973
39,2012,9,1348906.0,2772.95,0.46,21.07,878.81,48.09,60,20,40,6.0,0.20252097269239933,0.6762949070231212,11.07,249.6689715814973
40,2012,9,11367304.0,23367.8,1.577272727,21.07,878.81,48.09,60,20,40,6.0,0.33052189568255796,0.14323898869228321,11.07,249.6689715814973
43,2012,9,396905.6,815.92,0.461111111,21.07,878.81,48.09,60,20,40,6.0,0.7011924805131107,0.3257691015687556,11.07,249.6689715814973
44,2012,9,768326.0,1579.45,0.702857143,21.07,878.81,48.09,60,20,40,6.0,0.2727722664196734,0.742036298680866,11.07,249.6689715814973
45,2012,9,93043.6,191.27,1.494285714,21.07,878.81,48.09,60,20,40,6.0,0.8026617175405837,0.3698645447092419,11.07,249.6689715814973
46,2012,9,276868.8,569.16,16.37571429,21.07,878.81,48.09,60,20,40,6.0,0.24286774067951272,0.6685780149387601,11.07,249.6689715814973
50,2012,9,150.8,0.31,1.1,21.07,878.81,48.09,60,20,40,6.0,0.8440371383548289,0.27724286182254165,11.07,249.6689715814973
51,2012,9,42676.4,87.73,0.515,21.07,878.81,48.09,60,20,40,6.0,0.6906077063248431,0.34826224252932325,11.07,249.6689715814973
52,2012,9,1435465.2,2950.89,0.527272727,21.07,878.81,48.09,60,20,40,6.0,0.6282718953314784,0.6611590451252507,11.07,249.6689715814973
53,2012,9,52798246.8,108537.51,1.894166667,21.07,878.81,48.09,60,20,40,6.0,0.45999892001398734,0.4023543129029703,11.07,249.6689715814973
1,2012,14,68544481.2,140907.09,0.657,24.91,1151.49,50.65,70,40,20,7.4,0.7374493045452464,0.3791417548228425,14.91,306.71800862855093
2,2012,14,29109979.6,59841.47,1.560344828,24.91,1151.49,50.65,70,40,20,7.4,0.2791887865744188,0.6462023609988989,14.91,306.71800862855093
3,2012,14,2717265.2,5585.89,13.7473913,24.91,1151.49,50.65,70,40,20,7.4,0.8202086988214268,0.6204592302192347,14.91,306.71800862855093
4,2012,14,12166845.6,25011.42,1.715,24.91,1151.49,50.65,70,40,20,7.4,0.712346130751653,0.6312139410952535,14.91,306.71800862855093
8,2012,14,453003.2,931.24,0.321818182,24.91,1151.49,50.65,70,40,20,7.4,0.4708275602462744,0.16482473835676978,14.91,306.71800862855093
10,2012,14,20619034.8,42386.61,0.42625,24.91,1151.49,50.65,70,40,20,7.4,0.5083834487491896,0.4762891039234627,14.91,306.71800862855093
11,2012,14,89521213.6,184029.02,1.714444444,24.91,1151.49,50.65,70,40,20,7.4,0.6791762128016618,0.32397865298415973,14.91,306.71800862855093
13,2012,14,10646781.6,21886.62,1.85755102,24.91,1151.49,50.65,70,40,20,7.4,0.8932169948082684,0.6993151966733412,14.91,306.71800862855093
14,2012,14,11406813.6,23449.02,3.3912,24.91,1151.49,50.65,70,40,20,7.4,0.4401452998188061,0.44117400218544844,14.91,306.71800862855093
15,2012,14,1595162.4,3279.18,1.278837209,24.91,1151.49,50.65,70,40,20,7.4,0.6827529422387922,0.3644382831716627,14.91,306.71800862855093
16,2012,14,409613968.4,842044.63,1.2206,24.91,1151.49,50.65,70,40,20,7.4,0.7946708045601554,0.5970114705602976,14.91,306.71800862855093
17,2012,14,33350023.2,68557.74,1.52625,24.91,1151.49,50.65,70,40,20,7.4,0.2731582811663166,0.15079957349534392,14.91,306.71800862855093
19,2012,14,2348860.8,4828.56,0.365454545,24.91,1151.49,50.65,70,40,20,7.4,0.5296200275354729,0.5469293677237993,14.91,306.71800862855093
19,2012,14,11611.6,23.87,0.29,24.91,1151.49,50.65,70,40,20,7.4,0.40867095893021715,0.32514035197252833,14.91,306.71800862855093
20,2012,14,43966192.4,90381.43,1.712653061,24.91,1151.49,50.65,70,40,20,7.4,0.23944105577126407,0.13389288372680025,14.91,306.71800862855093
20,2012,14,372325.2,765.39,3.05875,24.91,1151.49,50.65,70,40,20,7.4,0.7349742093136613,0.4107243350474037,14.91,306.71800862855093
22,2012,14,7156968.0,14712.6,0.836206897,24.91,1151.49,50.65,70,40,20,7.4,0.3367551481094214,0.659401252749363,14.91,306.71800862855093
23,2012,14,13250494.4,27239.08,0.759761905,24.91,1151.49,50.65,70,40,20,7.4,0.5898525438986689,0.19699808120933204,14.91,306.71800862855093
24,2012,14,128861314.4,264900.58,2.280204082,24.91,1151.49,50.65,70,40,20,7.4,0.8597511226057053,0.5219162326781968,14.91,306.71800862855093
25,2012,14,76884173.6,158051.02,0.6,24.91,1151.49,50.65,70,40,20,7.4,0.28161448821321616,0.3449895828155268,14.91,306.71800862855093
26,2012,14,46295.6,95.17,0.343076923,24.91,1151.49,50.65,70,40,20,7.4,0.22592219818924367,0.35287676176336946,14.91,306.71800862855093
27,2012,14,10806931.2,22215.84,0.39,24.91,1151.49,50.65,70,40,20,7.4,0.6995629109508235,0.2664646430436283,14.91,306.71800862855093
27,2012,14,1949994.8,4008.61,0.291428571,24.91,1151.49,50.65,70,40,20,7.4,0.2671863203184801,0.17559529381502767,14.91,306.71800862855093
29,2012,14,11714596.4,24081.73,0.320588235,24.91,1151.49,50.65,70,40,20,7.4,0.7268365834364778,0.24299545073736883,14.91,306.71800862855093
31,2012,14,10980954.4,22573.58,19.753,24.91,1151.49,50.65,70,40,20,7.4,0.4339620468460321,0.7454561961105952,14.91,306.71800862855093
32,2012,14,678901.6,1395.62,0.314347826,24.91,1151.49,50.65,70,40,20,7.4,0.2735061424837701,0.18605057158374538,14.91,306.71800862855093
34,2012,14,1775368.4,3649.63,0.210833333,24.91,1151.49,50.65,70,40,20,7.4,0.7330591946159564,0.2827757614039462,14.91,306.71800862855093
36,2012,14,31579480.4,64918.03,0.6125,24.91,1151.49,50.65,70,40,20,7.4,0.7864549953281743,0.11990997167712474,14.91,306.71800862855093
37,2012,14,12228673.6,25138.52,13.99122449,24.91,1151.49,50.65,70,40,20,7.4,0.46924661935694845,0.7146735927866577,14.91,306.71800862855093
38,2012,14,62582.0,128.65,0.194,24.91,1151.49,50.65,70,40,20,7.4,0.77454035268237,0.4038301413587859,14.91,306.71800862855093
39,2012,14,106051758.8,218010.91,0.975625,24.91,1151.49,50.65,70,40,20,7.4,0.3335330120340359,0.13146732710678594,14.91,306.71800862855093
40,2012,14,270106475.6,555258.67,1.631041667,24.91,1151.49,50.65,70,40,20,7.4,0.806352805936152,0.11838445257817082,14.91,306.71800862855093
41,2012,14,35588.8,73.16,0.386666667,24.91,1151.49,50.65,70,40,20,7.4,0.6677038983763954,0.32550640519109275,14.91,306.71800862855093
42,2012,14,425256.0,874.2,1.99,24.91,1151.49,50.65,70,40,20,7.4,0.6848937394321373,0.4306606748666004,14.91,306.71800862855093
43,2012,14,43581954.0,89591.55,0.5566,24.91,1151.49,50.65,70,40,20,7.4,0.7084357958264513,0.1061385206780589,14.91,306.71800862855093
44,2012,14,32590745.2,66996.89,0.353243243,24.91,1151.49,50.65,70,40,20,7.4,0.6744924743542547,0.18676761875337122,14.91,306.71800862855093
45,2012,14,930833810.4,1913517.78,1.189591837,24.91,1151.49,50.65,70,40,20,7.4,0.5185666690211403,0.6923523821009037,14.91,306.71800862855093
46,2012,14,8128270.8,16709.31,36.84958333,24.91,1151.49,50.65,70,40,20,7.4,0.49814091891848356,0.6704897298941744,14.91,306.71800862855093
47,2012,14,7238.4,14.88,0.61,24.91,1151.49,50.65,70,40,20,7.4,0.8773017972012578,0.13046755754718534,14.91,306.71800862855093
48,2012,14,700767.6,1440.57,5.939777778,24.91,1151.49,50.65,70,40,20,7.4,0.21306240713295788,0.6488632824265813,14.91,306.71800862855093
50,2012,14,22318.4,45.88,0.476,24.91,1151.49,50.65,70,40,20,7.4,0.4431974030066443,0.3652531002111087,14.91,306.71800862855093
51,2012,14,216398.0,444.85,1.071388889,24.91,1151.49,50.65,70,40,20,7.4,0.5100272882655396,0.5347438064347373,14.91,306.71800862855093
52,2012,14,93779051.6,192781.87,0.4268,24.91,1151.49,50.65,70,40,20,7.4,0.8956585414797154,0.39033905943401037,14.91,306.71800862855093
52,2012,14,996486.4,2048.48,0.3575,24.91,1151.49,50.65,70,40,20,7.4,0.6270559002092322,0.22099277391771563,14.91,306.71800862855093
53,2012,14,844634570.0,1736317.75,2.8566,24.91,1151.49,50.65,70,40,20,7.4,0.8115205172191982,0.6183708008102901,14.91,306.71800862855093
